memory,r_deg,i_deg,score,n_coef
8,5,12,0.12217842619507416,153
8,5,13,0.12144895894049401,162
8,5,14,0.12048706916427251,171
8,5,15,0.12025207309519786,180
8,6,1,0.4312310746078996,63
8,6,2,0.2722611026742137,72
8,6,3,0.23562071116724828,81
8,6,4,0.15326836918013728,90
8,6,5,0.12834826933195007,99
8,6,6,0.12374380528662927,108
8,6,7,0.12234674108622075,117
8,6,8,0.12082382496983268,126
8,6,9,0.11965148425699579,135
8,6,10,0.11890555949003438,144
8,6,11,0.11851297530142645,153
8,6,12,0.11804073973008614,162
8,6,13,0.11739134312354355,171
8,6,14,0.11648067259558686,180
8,6,15,0.11630088870389507,189
8,7,1,0.43048493303119423,72
8,7,2,0.27047712145559594,81
8,7,3,0.23392840006793594,90
8,7,4,0.15050632972497008,99
8,7,5,0.12638066305141146,108
8,7,6,0.12216382909934621,117
8,7,7,0.12074734225850951,126
8,7,8,0.1193733896287526,135
8,7,9,0.11825234544970444,144
8,7,10,0.11743672521619035,153
8,7,11,0.1171169482055829,162
8,7,12,0.11661478234153881,171
8,7,13,0.1159865296671034,180
8,7,14,0.11508318500946334,189
8,7,15,0.11493544594080184,198
8,8,1,0.4301375055543651,81
8,8,2,0.2691543557623021,90
8,8,3,0.23167227698389095,99
8,8,4,0.14665195547904494,108
8,8,5,0.12429700864113757,117
8,8,6,0.12071543893806569,126
8,8,7,0.11943748750276413,135
8,8,8,0.11814121814222363,144
8,8,9,0.11703537081499842,153
8,8,10,0.11618787177704962,162
8,8,11,0.11588182031145404,171
8,8,12,0.11533413827042732,180
8,8,13,0.11469231417725484,189
8,8,14,0.1137642905424853,198
8,8,15,0.11363091813615792,207
8,9,1,0.4293533251865407,90
8,9,2,0.26880691761314424,99
8,9,3,0.23067829682291116,108
8,9,4,0.1451619670259288,117
8,9,5,0.12285044992272098,126
8,9,6,0.11931845231487696,135
8,9,7,0.11808808662848798,144
8,9,8,0.11690394801228951,153
8,9,9,0.1158010773280959,162
8,9,10,0.11490025378405323,171
8,9,11,0.11454145707056608,180
8,9,12,0.11400687262039548,189
8,9,13,0.11335968693778659,198
8,9,14,0.1125207924803145,207
8,9,15,0.11236964214266715,216
8,10,1,0.42418103122730666,99
8,10,2,0.2683090936112103,108
8,10,3,0.2301919131359457,117
8,10,4,0.14450265644265578,126
8,10,5,0.12210089429888046,135
8,10,6,0.11853243215747127,144
8,10,7,0.11726560656888588,153
8,10,8,0.11604559325980143,162
8,10,9,0.11493550480739588,171
8,10,10,0.11383232698135709,180
8,10,11,0.11336109648094864,189
8,10,12,0.11292035055705343,198
8,10,13,0.11231030595400658,207
8,10,14,0.11151050988968235,216
8,10,15,0.11133135097972412,225
8,11,1,0.41886583294281277,108
8,11,2,0.2674836932231503,117
8,11,3,0.22947291809228973,126
8,11,4,0.14397820731636748,135
8,11,5,0.12165220918698988,144
8,11,6,0.11810227923341798,153
8,11,7,0.11686351042070904,162
8,11,8,0.11565607338498432,171
8,11,9,0.11451760072923158,180
8,11,10,0.11331014903215027,189
8,11,11,0.11284014658256665,198
8,11,12,0.11238896146368393,207
8,11,13,0.11177806258143744,216
8,11,14,0.1109349915813913,225
8,11,15,0.11074558190470839,234
8,12,1,0.4170253570598347,117
8,12,2,0.2670554982769014,126
8,12,3,0.22918095060739888,135
8,12,4,0.14371848039575963,144
8,12,5,0.12138157263050015,153
8,12,6,0.11773138607807436,162
8,12,7,0.11644025535350774,171
8,12,8,0.11522673284717971,180
8,12,9,0.11406866539248016,189
8,12,10,0.11293740462366632,198
8,12,11,0.11245993925437778,207
8,12,12,0.1120147647404525,216
8,12,13,0.11137382197229465,225
8,12,14,0.1105194635777728,234
8,12,15,0.11032130770955784,243
8,13,1,0.41640756606779294,126
8,13,2,0.26691861471829625,135
8,13,3,0.22815207081027944,144
8,13,4,0.14306452238728037,153
8,13,5,0.12098524951320455,162
8,13,6,0.11739858290672214,171
8,13,7,0.116127290549011,180
8,13,8,0.11492086615272505,189
8,13,9,0.11374214176293722,198
8,13,10,0.11259944102772645,207
8,13,11,0.11214048790948754,216
8,13,12,0.1116713430345405,225
8,13,13,0.11102768661721873,234
8,13,14,0.11010127380651011,243
8,13,15,0.10990547836272693,252
8,14,1,0.4163504481658067,135
8,14,2,0.2660390936659473,144
8,14,3,0.22730076547062333,153
8,14,4,0.14210427365850198,162
8,14,5,0.12015455871817912,171
8,14,6,0.116669908505688,180
8,14,7,0.11541020342237582,189
8,14,8,0.11417110303378411,198
8,14,9,0.11304642153382344,207
8,14,10,0.11200526061267257,216
8,14,11,0.11151120117312838,225
8,14,12,0.11107581062914025,234
8,14,13,0.11036084959563802,243
8,14,14,0.1094007624398519,252
8,14,15,0.10921285421861421,261
8,15,1,0.4163208746580111,144
8,15,2,0.26602182225953175,153
8,15,3,0.2272934705832255,162
8,15,4,0.14201063248717935,171
8,15,5,0.12001963968590865,180
8,15,6,0.1165722915778311,189
8,15,7,0.11534778262828002,198
8,15,8,0.11411582167643852,207
8,15,9,0.11297047800386975,216
8,15,10,0.11189599916651617,225
8,15,11,0.11140739830719627,234
8,15,12,0.11095099569977361,243
8,15,13,0.11023706291126072,252
8,15,14,0.10925606785239451,261
8,15,15,0.10905325658011496,270
9,1,1,0.9496079975343716,20
9,1,2,0.6150870660378084,30
9,1,3,0.47581289051159,40
9,1,4,0.43799009338709527,50
9,1,5,0.4251775739280912,60
9,1,6,0.42291907791737415,70
9,1,7,0.4221051502678555,80
9,1,8,0.42166319785251544,90
9,1,9,0.4204509845810104,100
9,1,10,0.41675354030925615,110
9,1,11,0.4133711870203705,120
9,1,12,0.4109494092686384,130
9,1,13,0.41007083729399874,140
9,1,14,0.40970766087983873,150
9,1,15,0.40964658754210226,160
9,2,1,0.6147097857747331,30
9,2,2,0.37855883441654853,40
9,2,3,0.3382582017600914,50
9,2,4,0.2843304323101804,60
9,2,5,0.2678919135277152,70
9,2,6,0.26566106823655206,80
9,2,7,0.2639483331014967,90
9,2,8,0.2625803518425305,100
9,2,9,0.2621791135717917,110
9,2,10,0.2616874469556006,120
9,2,11,0.2612441707500348,130
9,2,12,0.26099250889663406,140
9,2,13,0.26081393241640255,150
9,2,14,0.25991750292347676,160
9,2,15,0.25989416930003323,170
9,3,1,0.47649253932754393,40
9,3,2,0.33825784266780745,50
9,3,3,0.30794049697077,60
9,3,4,0.2510953786204939,70
9,3,5,0.2345811017487466,80
9,3,6,0.2311181019935839,90
9,3,7,0.22927670297546493,100
9,3,8,0.2265172653121994,110
9,3,9,0.22475498028826335,120
9,3,10,0.2242932316446126,130
9,3,11,0.22376930929307118,140
9,3,12,0.22343714988614047,150
9,3,13,0.22263058787544782,160
9,3,14,0.22145333916828708,170
9,3,15,0.22143655053350625,180
9,4,1,0.4376479381545099,50
9,4,2,0.2854680536742589,60
9,4,3,0.2521028585538632,70
9,4,4,0.17806419784865143,80
9,4,5,0.1534865795504152,90
9,4,6,0.14802714735607525,100
9,4,7,0.1434548898703902,110
9,4,8,0.141142421118284,120
9,4,9,0.1389331647916952,130
9,4,10,0.13820587545050958,140
9,4,11,0.13750618047154003,150
9,4,12,0.13703196303430867,160
9,4,13,0.13609978715563684,170
9,4,14,0.13497908009678045,180
9,4,15,0.1348301692097562,190
9,5,1,0.4248759419215655,60
9,5,2,0.26931682242035665,70
9,5,3,0.23596766010803136,80
9,5,4,0.15382582751951035,90
9,5,5,0.1296309271778902,100
9,5,6,0.12261638396502599,110
9,5,7,0.12077318553901911,120
9,5,8,0.11893247503492684,130
9,5,9,0.11787575492085794,140
9,5,10,0.11706340371982951,150
9,5,11,0.11678711647784482,160
9,5,12,0.11622067192478262,170
9,5,13,0.11567503650047896,180
9,5,14,0.11469826774592536,190
9,5,15,0.11451880751392447,200
9,6,1,0.4228818769315505,70
9,6,2,0.26707896980109597,80
9,6,3,0.23252979572072655,90
9,6,4,0.14807969983190405,100
9,6,5,0.12239010254430331,110
9,6,6,0.11707329228692848,120
9,6,7,0.11583910877584802,130
9,6,8,0.11436388548225822,140
9,6,9,0.11344433611754576,150
9,6,10,0.11259321450413919,160
9,6,11,0.11236637435236822,170
9,6,12,0.11175850137311642,180
9,6,13,0.11124783159779222,190
9,6,14,0.11034264747646597,200
9,6,15,0.1102671199641258,210
9,7,1,0.4219640068718107,80
9,7,2,0.26496761683142517,90
9,7,3,0.23019356879451766,100
9,7,4,0.14342766799530535,110
9,7,5,0.12017451454420397,120
9,7,6,0.11556409571026201,130
9,7,7,0.1136947007835117,140
9,7,8,0.11259555857828323,150
9,7,9,0.11164749969403141,160
9,7,10,0.11070496972792651,170
9,7,11,0.11052006015741256,180
9,7,12,0.10990216265835326,190
9,7,13,0.1093831343692096,200
9,7,14,0.1084989945519419,210
9,7,15,0.10843823175609713,220
9,8,1,0.42150384252810663,90
9,8,2,0.26366949762960157,100
9,8,3,0.22730227809657952,110
9,8,4,0.14118452841444215,120
9,8,5,0.11829446448100521,130
9,8,6,0.11427972040479663,140
9,8,7,0.11262723534898478,150
9,8,8,0.11144974789245601,160
9,8,9,0.11043329984302817,170
9,8,10,0.10944369725448057,180
9,8,11,0.10925198202870672,190
9,8,12,0.10863367397478879,200
9,8,13,0.10814036144339464,210
9,8,14,0.10727328957791635,220
9,8,15,0.10721806811467838,230
9,9,1,0.4203104606739919,100
9,9,2,0.26323171256625877,110
9,9,3,0.22593437748611764,120
9,9,4,0.13901759406239028,130
9,9,5,0.11713534062600527,140
9,9,6,0.11314183135574689,150
9,9,7,0.11148416519046017,160
9,9,8,0.11029092461197783,170
9,9,9,0.10931142010236694,180
9,9,10,0.10831197919357018,190
9,9,11,0.10810416215943953,200
9,9,12,0.10747291283909163,210
9,9,13,0.10698324838090931,220
9,9,14,0.10621382452903497,230
9,9,15,0.1061467676979098,240
9,10,1,0.41457316177490466,110
9,10,2,0.2627749722626767,120
9,10,3,0.2255883628293761,130
9,10,4,0.138138955676172,140
9,10,5,0.11614688985775411,150
9,10,6,0.11218522273435379,160
9,10,7,0.1104356309686495,170
9,10,8,0.10920837500317124,180
9,10,9,0.10826532366600367,190
9,10,10,0.10712294512056997,200
9,10,11,0.10680615779658043,210
9,10,12,0.10628420066312484,220
9,10,13,0.10582132560941315,230
9,10,14,0.10507813094171853,240
9,10,15,0.10499320566345373,250
9,11,1,0.4096348672676838,120
9,11,2,0.2620584276101338,130
9,11,3,0.22482543405757885,140
9,11,4,0.13753211452640687,150
9,11,5,0.11593531067024464,160
9,11,6,0.11192047005373483,170
9,11,7,0.11019631395692707,180
9,11,8,0.10901646817959869,190
9,11,9,0.10806585502224011,200
9,11,10,0.10681157242807368,210
9,11,11,0.1064967682131578,220
9,11,12,0.10593398298369212,230
9,11,13,0.10548243273103645,240
9,11,14,0.10472999969038674,250
9,11,15,0.10463979784069846,260
9,12,1,0.4077413689406448,130
9,12,2,0.2617322970257845,140
9,12,3,0.2245030624128617,150
9,12,4,0.13715570645383449,160
9,12,5,0.11544409685368329,170
9,12,6,0.11141640769870466,180
9,12,7,0.10973439878615278,190
9,12,8,0.1084986206507575,200
9,12,9,0.1075175865857582,210
9,12,10,0.10635507981450451,220
9,12,11,0.10600914192787646,230
9,12,12,0.10543500454920816,240
9,12,13,0.1049534525542239,250
9,12,14,0.10420709630702066,260
9,12,15,0.10410086289847649,270
9,13,1,0.40680140122395825,140
9,13,2,0.26175311561753795,150
9,13,3,0.22391932933784384,160
9,13,4,0.13666798389769416,170
9,13,5,0.11511790388105368,180
9,13,6,0.11114237105085163,190
9,13,7,0.10949458080219444,200
9,13,8,0.10826867374282002,210
9,13,9,0.10729685783481636,220
9,13,10,0.10612639170728361,230
9,13,11,0.10578330041592351,240
9,13,12,0.10520813681512968,250
9,13,13,0.10471382689009855,260
9,13,14,0.1039524366254222,270
9,13,15,0.10384162287878516,280
9,14,1,0.406936491964911,150
9,14,2,0.2610659420500966,160
9,14,3,0.22305093550895888,170
9,14,4,0.13575783088552454,180
9,14,5,0.11465544951052851,190
9,14,6,0.11072319148017014,200
9,14,7,0.109076859164013,210
9,14,8,0.10786024964482877,220
9,14,9,0.10691898956747169,230
9,14,10,0.10581120515504898,240
9,14,11,0.10543256481295377,250
9,14,12,0.10487646189240976,260
9,14,13,0.104365678135564,270
9,14,14,0.10357398640115284,280
9,14,15,0.10347181268114312,290
9,15,1,0.406885118176858,160
9,15,2,0.2611436398046723,170
9,15,3,0.22313829390041567,180
9,15,4,0.13576766951525426,190
9,15,5,0.11468464809339275,200
9,15,6,0.11073529474041593,210
9,15,7,0.10910272635418912,220
9,15,8,0.10788245805733213,230
9,15,9,0.10693594159917347,240
9,15,10,0.10579921211063412,250
9,15,11,0.10542417530919958,260
9,15,12,0.10484789555543253,270
9,15,13,0.10432793029061596,280
9,15,14,0.10352405537785116,290
9,15,15,0.10340149160822323,300
10,1,1,0.9496177788915349,22
10,1,2,0.6047540145035849,33
10,1,3,0.4683915002348865,44
10,1,4,0.43053933172842174,55
10,1,5,0.41490602344603134,66
10,1,6,0.41262932017891807,77
10,1,7,0.41132922949370476,88
10,1,8,0.41054671261686393,99
10,1,9,0.4086364627191797,110
10,1,10,0.40489062653502805,121
10,1,11,0.40248864859521194,132
10,1,12,0.4004494525363235,143
10,1,13,0.39892935525006357,154
10,1,14,0.39857770117502156,165
10,1,15,0.3984349835690088,176
10,2,1,0.6035781005727822,33
10,2,2,0.37456812543241574,44
10,2,3,0.33304630270325497,55
10,2,4,0.27816006465756343,66
10,2,5,0.2610535404709885,77
10,2,6,0.25827455056671195,88
10,2,7,0.2563380347525619,99
10,2,8,0.25488293149914537,110
10,2,9,0.25414694793320625,121
10,2,10,0.2534164579817071,132
10,2,11,0.2530731781479404,143
10,2,12,0.25278561859520654,154
10,2,13,0.25261942118512126,165
10,2,14,0.2521221006701103,176
10,2,15,0.25206584709269253,187
10,3,1,0.4687115682425691,44
10,3,2,0.33280935620248925,55
10,3,3,0.3056663254940664,66
10,3,4,0.24914649773211717,77
10,3,5,0.23110420196284218,88
10,3,6,0.2269921744315494,99
10,3,7,0.22461057918511887,110
10,3,8,0.2206404187927049,121
10,3,9,0.21892102786714093,132
10,3,10,0.2181820415351731,143
10,3,11,0.2177088336793502,154
10,3,12,0.21735223265358092,165
10,3,13,0.21661648431891284,176
10,3,14,0.21552225644934916,187
10,3,15,0.21541827959761484,198
10,4,1,0.43034863439397025,55
10,4,2,0.27899807425656725,66
10,4,3,0.2501734644067131,77
10,4,4,0.17324831728462153,88
10,4,5,0.14519296758605985,99
10,4,6,0.13733501299179088,110
10,4,7,0.134219968346659,121
10,4,8,0.13172766232678323,132
10,4,9,0.13072706031004053,143
10,4,10,0.1293047906031447,154
10,4,11,0.12905811905414752,165
10,4,12,0.12820774611917332,176
10,4,13,0.12735589381065793,187
10,4,14,0.1264190602072828,198
10,4,15,0.12625940227050006,209
10,5,1,0.414956305767851,66
10,5,2,0.2624577414442239,77
10,5,3,0.2326543245879154,88
10,5,4,0.1456901888639624,99
10,5,5,0.12131973344693826,110
10,5,6,0.11489844989176419,121
10,5,7,0.11246807875492901,132
10,5,8,0.11113965044960855,143
10,5,9,0.1102945278508968,154
10,5,10,0.10905298022388303,165
10,5,11,0.10877022791793539,176
10,5,12,0.10798724577931831,187
10,5,13,0.10734053223175326,198
10,5,14,0.106472622281278,209
10,5,15,0.10641978845606316,220
10,6,1,0.4128681685866661,77
10,6,2,0.25970457132200786,88
10,6,3,0.22843685821047643,99
10,6,4,0.13772096354642688,110
10,6,5,0.1146505857872537,121
10,6,6,0.10949777136268256,132
10,6,7,0.10756770253466619,143
10,6,8,0.10648765877340018,154
10,6,9,0.10557133016679979,165
10,6,10,0.10431686825916697,176
10,6,11,0.1040269147485387,187
10,6,12,0.10318917120426009,198
10,6,13,0.10257991395332196,209
10,6,14,0.1018321771192836,220
10,6,15,0.1017758151167214,231
10,7,1,0.41150624716394546,88
10,7,2,0.25748317895207484,99
10,7,3,0.22578675804062653,110
10,7,4,0.13437128742442359,121
10,7,5,0.11168585996178391,132
10,7,6,0.10721582078711973,143
10,7,7,0.1051777866028825,154
10,7,8,0.10432609417815614,165
10,7,9,0.10335627800886533,176
10,7,10,0.102081059762228,187
10,7,11,0.10175481836875372,198
10,7,12,0.10098657907460795,209
10,7,13,0.10037741596496984,220
10,7,14,0.0996438016019269,231
10,7,15,0.09963964089303474,242
10,8,1,0.4106335006490878,99
10,8,2,0.25593860060230433,110
10,8,3,0.22161169117318288,121
10,8,4,0.13190476405100324,132
10,8,5,0.11031364287642767,143
10,8,6,0.10622691448591134,154
10,8,7,0.10425649303569522,165
10,8,8,0.103263080493089,176
10,8,9,0.10220283325545862,187
10,8,10,0.10087976852099678,198
10,8,11,0.10067854753692838,209
10,8,12,0.09984365136004952,220
10,8,13,0.09930008573194685,231
10,8,14,0.09861206653308996,242
10,8,15,0.09861733788810303,253
10,9,1,0.4087866455927615,110
10,9,2,0.2553754239583397,121
10,9,3,0.2205006181100608,132
10,9,4,0.1309033981608856,143
10,9,5,0.10931282488477595,154
10,9,6,0.10517491288312422,165
10,9,7,0.10319729782425603,176
10,9,8,0.10215557428900239,187
10,9,9,0.1011759965613015,198
10,9,10,0.09987038421076785,209
10,9,11,0.09963523464770786,220
10,9,12,0.09879781020398473,231
10,9,13,0.09825747032687022,242
10,9,14,0.09769091297061806,253
10,9,15,0.09768458522627461,264
10,10,1,0.4030425107142104,121
10,10,2,0.25464132605182466,132
10,10,3,0.21986337062550046,143
10,10,4,0.1292802891718536,154
10,10,5,0.10789208078462056,165
10,10,6,0.1038272859606957,176
10,10,7,0.10180513913948419,187
10,10,8,0.1007316619780709,198
10,10,9,0.09979690513720968,209
10,10,10,0.09839612540351632,220
10,10,11,0.09804739079984803,231
10,10,12,0.09736134035245061,242
10,10,13,0.096830839459699,253
10,10,14,0.09632435616214652,264
10,10,15,0.09629585674813174,275
10,11,1,0.3989176736574376,132
10,11,2,0.2539497998973254,143
10,11,3,0.21927134018844374,154
10,11,4,0.12903717458596778,165
10,11,5,0.10759262928901574,176
10,11,6,0.10346424388050258,187
10,11,7,0.10144985231270279,198
10,11,8,0.10050569213065395,209
10,11,9,0.09954439889615217,220
10,11,10,0.09804524508421629,231
10,11,11,0.0976349501945793,242
10,11,12,0.09687484707038702,253
10,11,13,0.09633310611486799,264
10,11,14,0.09585703755117339,275
10,11,15,0.09582335669519791,286
10,12,1,0.39748461202996116,143
10,12,2,0.25368742198223093,154
10,12,3,0.21889435228070075,165
10,12,4,0.12820647513025052,176
10,12,5,0.10693524477595001,187
10,12,6,0.10277493584201791,198
10,12,7,0.10080153715013672,209
10,12,8,0.09979939012970052,220
10,12,9,0.09881864760011747,231
10,12,10,0.0974381732856906,242
10,12,11,0.09698467119751111,253
10,12,12,0.09628037579978424,264
10,12,13,0.09573409154183325,275
10,12,14,0.09527841959894467,286
10,12,15,0.09523370872059066,297
10,13,1,0.39597490315238015,154
10,13,2,0.2533592244568292,165
10,13,3,0.2185098768168752,176
10,13,4,0.12777288010558144,187
10,13,5,0.10643277131401421,198
10,13,6,0.10228193867989999,209
10,13,7,0.1003492864609057,220
10,13,8,0.09940271024706607,231
10,13,9,0.09842990993146963,242
10,13,10,0.09702423624686905,253
10,13,11,0.09653360357130233,264
10,13,12,0.095878399234896,275
10,13,13,0.09532744434487483,286
10,13,14,0.09490076859792793,297
10,13,15,0.09484933003968016,308
10,14,1,0.39618040241044455,165
10,14,2,0.25301966415506566,176
10,14,3,0.21754844497613796,187
10,14,4,0.1272573291080839,198
10,14,5,0.10627455125286323,209
10,14,6,0.1021407210901733,220
10,14,7,0.10018920644584378,231
10,14,8,0.09923627142612312,242
10,14,9,0.09830612754894631,253
10,14,10,0.09696596497220678,264
10,14,11,0.09644719584945975,275
10,14,12,0.09580819114048164,286
10,14,13,0.0952652244436245,297
10,14,14,0.094822187086156,308
10,14,15,0.09477153732156725,319
10,15,1,0.39596570722381447,176
10,15,2,0.2530494312889771,187
10,15,3,0.2176613636216802,198
10,15,4,0.12728394217599534,209
10,15,5,0.10633986145108654,220
10,15,6,0.10216808761367596,231
10,15,7,0.10024470879508797,242
10,15,8,0.09929436701323772,253
10,15,9,0.09835410377282482,264
10,15,10,0.0969724414491465,275
10,15,11,0.09645159060548417,286
10,15,12,0.09580517842354185,297
10,15,13,0.09525751301434511,308
10,15,14,0.09481164404963546,319
10,15,15,0.09477197802501111,330
