n,e
1259,1.2144357703076363
1260,1.1759602621534055
1261,1.0053986733960438
1262,0.9619535296071248
1263,0.8894881448019455
1264,0.8137998514796574
1265,0.7182778408143606
1266,0.7012517156112419
1267,0.6327005918907922
1268,0.588168389282059
1269,0.5257733341469972
1270,0.48302200673358814
1271,0.4386122344980765
1272,0.38421556259035117
1273,0.29606370131687976
1274,0.2255490598322991
1275,0.16576533790071432
1276,0.11081731754856208
1277,0.07086844881367851
1278,0.052904127554476786
1279,0.11643830788247418
1280,0.14948960529020608
1281,0.24307193706433428
1282,0.35450011313526864
1283,0.4057585458286916
1284,0.4689622490591861
1285,0.5839106889502147
1286,0.5891240374369173
1287,0.6684206164158603
1288,0.730257563555427
1289,0.7850768608932397
1290,0.8628255724749111
1291,0.9248417053740425
1292,1.026854994699152
1293,1.1062153285186103
1294,1.203054566549455
1295,1.252409620793499
1296,1.2971774859128369
1297,1.3232308606302767
1298,1.3056376899831257
1299,1.2429939404237342
1300,1.1295810265301478
1301,1.0120414638872253
1302,0.9171887055500687
1303,0.8656776348174942
1304,0.7097314140635723
1305,0.6990549019239817
1306,0.6211203777182791
1307,0.5404116804388227
1308,0.44451025804245375
1309,0.3605366487379628
1310,0.33255266003832695
1311,0.39265443625959706
1312,0.516500319861213
1313,0.6331437040163829
1314,0.7384232229762239
1315,0.7692384675335754
1316,0.7632046033494445
1317,0.6704042362420407
1318,0.5822311287337542
1319,0.43171260850771614
1320,0.29561713931725314
1321,0.24144377192432565
1322,0.4361234473284656
1323,0.6861601499268566
1324,0.944234559525103
1325,1.091624347038287
1326,1.0980283572771325
1327,1.1058469704846359
1328,0.9973791816249032
1329,0.840279368693634
1330,0.6599761176209751
1331,0.4362122919872883
1332,0.34160045036969483
1333,0.40110650655604557
1334,0.5387091500738862
1335,0.6450403083685214
1336,0.6786456299685064
1337,0.7266493399428925
1338,0.7108449426632593
1339,0.6976586346550695
1340,0.6566941458062254
1341,0.6117913292640288
1342,0.6499415731636401
1343,0.693851777875013
1344,0.7335504541951434
1345,0.767501397786829
1346,0.7385609157096146
1347,0.7330876065698938
1348,0.7885953067643819
1349,0.8849327200495769
1350,0.9330816526129708
1351,0.9447305224472993
1352,0.9512449633891072
1353,0.8208749067812523
1354,0.7175174153305045
1355,0.5667742822016727
1356,0.475313220564532
1357,0.4610281073162523
1358,0.4598474954000155
1359,0.5396260987064873
1360,0.6386456691431643
1361,0.8118807012831378
1362,0.9852651311641933
1363,1.0160793998692053
1364,1.0004106735709963
1365,0.9576640039865277
1366,0.8235428240136738
1367,0.64594857333103
1368,0.41827711701472986
1369,0.22096451415666898
1370,0.2385183079154305
1371,0.4727591536990896
1372,0.6215657551141137
1373,0.7351287410160968
1374,0.7605043205382026
1375,0.668815378008976
1376,0.5588599369838255
1377,0.3589355148929841
1378,0.2136041284703151
1379,0.18580851726022682
1380,0.3608421093000582
1381,0.4956272278481239
1382,0.6609617627783347
1383,0.7892624587220808
1384,0.7518721870397289
1385,0.7468549364637973
1386,0.825596482484129
1387,0.8273036646319721
1388,0.9003898614968752
1389,0.9788362996939609
1390,1.0959289567345938
1391,1.1464476167975512
1392,1.1872692252423684
1393,1.266247606498027
1394,1.2533762186671102
1395,1.2069066946986013
1396,1.1748222044770344
1397,1.0492488004731995
1398,1.0255958466573916
1399,0.9465539143444986
1400,0.8491945165996235
1401,0.7872530937877833
1402,0.7356044418715887
1403,0.6621894063712894
1404,0.5720869449992739
1405,0.4798881543912536
1406,0.3786893808448821
1407,0.32203315914398184
1408,0.2607004669003828
1409,0.14152946677538417
1410,0.0646512450006991
1411,0.013559155108769979
1412,0.07573530502203436
1413,0.09158029911780281
1414,0.138968068262622
1415,0.20554038614541859
1416,0.19655648003151838
1417,0.23701080568933047
1418,0.37503342051999217
1419,0.412947182216162
1420,0.4938147799892013
1421,0.587145339715977
1422,0.6725099380925422
1423,0.7997094489482832
1424,0.8529415676064641
1425,0.9451892532351546
1426,1.0224724783452317
1427,1.0538001860066435
1428,1.1076312060021642
1429,1.1130384468930699
1430,1.1435817470159828
1431,1.1601727205892158
1432,1.1418484286396875
1433,1.0557375133959845
1434,0.9890337448733092
1435,0.8674037498109567
1436,0.7377162800731117
1437,0.6339521350507947
1438,0.5588159854429076
1439,0.51385274564882
1440,0.5477088052905102
1441,0.5151563751750359
1442,0.48607035450813746
1443,0.49006469992881196
1444,0.314240767741101
1445,0.24783670999321253
1446,0.2888519455345131
1447,0.44733116818218677
1448,0.6099828823971215
1449,0.7203006685806884
1450,0.7248984177712365
1451,0.7287155316505978
1452,0.5992664473844102
1453,0.46577521081816203
1454,0.2995760907850411
1455,0.3378425247785391
1456,0.49664811158165784
1457,0.686558649819711
1458,0.8982778434430665
1459,1.028823354160523
1460,1.0676288424769134
1461,1.0511501719860064
1462,0.9621537170132674
1463,0.8108732939596208
1464,0.7235706637299444
1465,0.5426213404571185
1466,0.3286489603650529
1467,0.2720521648299476
1468,0.35506310021033005
1469,0.5871593910459634
1470,0.7609577533803841
1471,0.9717422183071142
1472,0.9920082383290294
1473,0.9595028162397311
1474,0.9351796365491685
1475,0.80501677293454
1476,0.7098869967708574
1477,0.6060039671383928
1478,0.5617324719576112
1479,0.5916295117248055
1480,0.6063595357002236
1481,0.66410652012496
1482,0.7074022822964521
1483,0.7598708295917569
1484,0.8170275875042282
1485,0.8011617706509732
1486,0.8562562025019815
1487,0.7882669911484482
1488,0.735400711301585
1489,0.6030409184009758
1490,0.44766624615955564
1491,0.2849003381587836
1492,0.19015482947750745
1493,0.36552520107855324
1494,0.621836604181526
1495,0.8703998792662269
1496,1.0078232856338636
1497,1.1488232503265225
1498,1.1143493849163915
1499,1.0700607220054283
1500,0.9191268335537239
1501,0.6853847362952115
1502,0.4016492183587051
1503,0.15506618242681428
1504,0.1755376860744732
1505,0.3745100890943296
1506,0.5344576336983973
1507,0.6706886107040169
1508,0.7209612691934572
1509,0.7110144604089186
1510,0.6021083607878394
1511,0.5026996050930992
1512,0.3632806102864308
1513,0.23483587969120526
1514,0.27871985353445133
1515,0.45657701117666977
1516,0.6167412804363241
1517,0.745548096057905
1518,0.8000801477431108
1519,0.8863625213767033
1520,0.9567379855082425
1521,0.962156670209209
1522,1.0327462149038438
1523,1.1194810690862549
1524,1.2361813816875444
1525,1.25085541064842
1526,1.3153039388832484
1527,1.336105963808201
1528,1.2932896716473148
1529,1.2307399218117878
1530,1.1068314517211404
1531,1.0300298786886184
1532,0.96563523314665
1533,0.8480456265465208
1534,0.7417565349236547
1535,0.6647939622344191
1536,0.6128272200567005
1537,0.5726019532045941
1538,0.5250292747754608
1539,0.45928546796226577
1540,0.398352662153411
1541,0.3285992659797836
1542,0.2855088665203887
1543,0.24015083572063803
1544,0.17980386548440191
1545,0.09880821941876984
1546,0.09556186387634928
1547,0.056196838292940074
1548,0.1426933394797885
1549,0.18548722847614604
1550,0.22711799273704422
1551,0.34358076201324605
1552,0.43493297959003274
1553,0.43499205731686874
1554,0.47886735719427975
1555,0.5216590957006408
1556,0.5864708518880954
1557,0.7068996746889461
1558,0.7266974032638945
1559,0.8349277775247456
1560,0.9239221973896006
1561,1.028445503591839
1562,1.138265662575669
1563,1.2039079706841123
1564,1.2674952832079076
1565,1.3265727706705435
1566,1.3141931660720065
1567,1.2873845789907836
1568,1.2109687348266465
1569,1.192694252750181
1570,1.1076175301131168
1571,0.9951447536684431
1572,0.9549877966141467
1573,0.866479922001604
1574,0.7715036040383872
1575,0.7272222800480072
1576,0.5796462664619529
1577,0.49011488553941845
1578,0.35502552787413133
1579,0.31594144058306506
1580,0.4096245573836956
1581,0.5521681810975426
1582,0.6937163650167316
1583,0.7681970896564703
1584,0.7981767838751218
1585,0.7846121055947997
1586,0.7170196737527014
1587,0.543689379629603
1588,0.38059746090753943
1589,0.15698784079339834
1590,0.20319284456607614
1591,0.4852514104907828
1592,0.7516744397020857
1593,0.9132491516557254
1594,1.0537807097869065
1595,1.1269096111278596
1596,1.0396936980477538
1597,0.9578066055969107
1598,0.7503043286819089
1599,0.566374831646575
1600,0.4793713539603332
1601,0.39904359159089
1602,0.4379975546279568
1603,0.5678420780709166
1604,0.6537330295058416
1605,0.6745276731527018
1606,0.6826999336448183
1607,0.6347916656061496
1608,0.5369029858107467
1609,0.561333984705655
1610,0.6318051564326875
1611,0.6897202312736413
1612,0.7731731758426039
1613,0.7547041047467318
1614,0.7054465342619392
1615,0.6516306193059299
1616,0.6545878676436754
1617,0.7663738600806149
1618,0.88108613681634
1619,0.9080364451663462
1620,0.9261990705761638
1621,0.9385917850883234
1622,0.8000342175993141
1623,0.7005702989684776
1624,0.542636001812903
1625,0.38411308653635645
1626,0.23809112989127051
1627,0.3496937743944862
1628,0.5409108997270243
1629,0.6918550730496398
1630,0.868848794666142
1631,0.9490239001983873
1632,0.9896744799605984
1633,0.990454358514488
1634,0.9198231014778858
1635,0.8014647024723697
1636,0.5914584785111869
1637,0.3797799531912314
1638,0.21796889557471338
1639,0.2143735893288092
1640,0.396521107317289
1641,0.4879485718069611
1642,0.5736824166190181
1643,0.5678115158671251
1644,0.511069108957299
1645,0.3569418806992948
1646,0.16355176496785934
1647,0.14242521600305671
1648,0.3554197592871885
1649,0.5582256511941747
1650,0.7167179286795532
1651,0.8113059576065891
1652,0.7731135079968119
1653,0.8339521532872078
1654,0.7372462063128657
1655,0.777881879878592
1656,0.8144367862493174
1657,0.8883513281062053
1658,0.9899837548294768
1659,1.1227599630980347
1660,1.1703523948519512
1661,1.2270393050881707
1662,1.2619852742564617
1663,1.2435378472688483
1664,1.2117563335369896
1665,1.200291075622616
1666,1.1168530514688026
1667,1.0205544647342426
1668,0.9199192445173544
1669,0.8488331271063918
1670,0.7731238749196454
1671,0.6615807641180473
1672,0.5913234619104487
1673,0.46759759722910954
1674,0.4055945722922064
1675,0.34899027307166797
1676,0.256844947198565
1677,0.22819653764326106
1678,0.15066505716640496
1679,0.10548179174174743
1680,0.02628242015464705
1681,0.017551973617665247
1682,0.06431831574825911
1683,0.1316429761165881
1684,0.1967858379981782
1685,0.25803298777293365
1686,0.3571293478821049
1687,0.47314374458698066
1688,0.5389792804226609
1689,0.6670051611646146
1690,0.7726868982093342
1691,0.8132099473585532
1692,0.8756248299832765
1693,0.9009022382988389
1694,0.9904194262100724
1695,1.0288171153310757
1696,1.1298058991540894
1697,1.121918502972153
1698,1.193111649446167
1699,1.232479941390292
1700,1.1668437204955213
1701,1.1693686625590827
1702,1.0753009392798365
1703,1.0221405141853157
1704,0.9052520113173464
1705,0.8324332017776122
1706,0.7076438560486433
1707,0.6052540364615753
1708,0.5828695229757134
1709,0.5727700116248634
1710,0.5634067881526992
1711,0.4902742071701272
1712,0.3827857307918093
1713,0.24954028441061113
1714,0.24569779074438702
1715,0.36416209981515163
1716,0.5485607930501746
1717,0.6424491336062299
1718,0.7430495468463386
1719,0.7059202763310439
1720,0.628149376266492
1721,0.5248691409575237
1722,0.33895166784304215
1723,0.2712902676310826
1724,0.2970204892961534
1725,0.453980725491325
1726,0.6617111205567991
1727,0.8574168523895034
1728,0.9785287144719886
1729,1.0275754188217106
1730,1.037489576360525
1731,1.0009942047832745
1732,0.8326290626955192
1733,0.6878367717571414
1734,0.5391947355740617
1735,0.3083690632146328
1736,0.15650987312745893
1737,0.2851695265530106
1738,0.5255773823254871
1739,0.7166892033503376
1740,0.8512428781788887
1741,0.881567546261662
1742,0.885062897886293
1743,0.8610572151741447
1744,0.7759996978415047
1745,0.678298055087778
1746,0.6495586143729416
1747,0.6039587099846598
1748,0.6118072895539955
1749,0.6301417159786947
1750,0.6138327346167403
1751,0.6644619501487016
1752,0.6661748988454925
1753,0.6260763045614812
1754,0.5953012287958983
1755,0.6070896754577708
1756,0.6492091873045754
1757,0.6755848226479584
1758,0.6132443639843423
1759,0.5526413296604004
1760,0.37096965603585663
1761,0.25432643876204236
1762,0.4336614181349267
1763,0.6610779325804372
1764,0.850355632107302
1765,1.044702882701481
1766,1.072835085904711
1767,1.0283953534091803
1768,0.9743898571926808
1769,0.7911621394076004
1770,0.6035514990354253
1771,0.33897395591242374
1772,0.0973071981691288
1773,0.16142755048486127
1774,0.3351660641719762
1775,0.49983195489985
1776,0.5462239674491859
1777,0.5664592040337869
1778,0.49590053410811585
1779,0.3712275543863023
1780,0.22797550115862933
1781,0.26284216966075347
1782,0.3973878454513791
1783,0.5315379646235505
1784,0.7068094104192496
1785,0.8798640967425253
1786,0.9621540548759006
1787,1.0186972155958411
1788,1.104229931547677
1789,1.1474617566991614
1790,1.148785985605177
1791,1.2154179390630695
1792,1.250165130659392
1793,1.3084595086671003
1794,1.3518209503451875
1795,1.3114189511005825
1796,1.299928184257749
1797,1.287941702396249
1798,1.1993811328801143
1799,1.1467184634795597
1800,1.0950031273905543
1801,0.9915399588423901
1802,0.903075103128217
1803,0.8609575715808838
1804,0.7543792706240906
1805,0.7189550131809408
1806,0.5993781617678686
1807,0.5246173733949667
1808,0.4652556035070926
1809,0.4293579221409646
1810,0.3216533794190347
1811,0.25781862810276207
1812,0.21637065235950076
1813,0.1401450162513204
1814,0.11217076723411912
1815,0.036679236479018176
1816,0.09168666801641907
1817,0.11831896923818737
1818,0.23290059903945973
1819,0.29160859005784473
1820,0.33463726490798035
1821,0.42258416029065105
1822,0.4541891092880344
1823,0.5806484979909332
1824,0.6168456997698034
1825,0.6544255024003767
1826,0.7162172958105705
1827,0.7714049894948128
1828,0.8928035767025632
1829,0.9683558020162351
1830,1.0535972346526068
1831,1.0936740185465903
1832,1.19094074461191
1833,1.2731118202674323
1834,1.3102592495906635
1835,1.3529944809556136
1836,1.2907849605649926
1837,1.2252639244380532
1838,1.1974195561743706
1839,1.095078493037589
1840,1.0143690523663826
1841,0.8971945782178594
1842,0.7827256372450793
1843,0.7110725510855355
1844,0.6142816619854055
1845,0.5261266143983366
1846,0.4038778678476832
1847,0.3532452178177435
1848,0.3365419168158207
1849,0.4234200809872898
1850,0.5514041192294459
1851,0.658377575247101
1852,0.7395384569771438
1853,0.757819288141653
1854,0.7981133764693051
1855,0.6948613836697342
1856,0.5588818294326059
1857,0.3193827734818827
1858,0.11989427318885809
1859,0.2169345061226227
1860,0.42382047749048957
1861,0.6972766609305805
1862,0.9370066329953811
1863,1.0395186869816604
1864,1.1069872406242653
1865,1.0748282736578263
1866,0.9392924378642975
1867,0.7288602187847388
1868,0.4756847703925035
1869,0.3818300573799668
1870,0.488647672590143
1871,0.6382068038482367
1872,0.7410915104152157
1873,0.7698608477186071
1874,0.7246639159869239
1875,0.6404447750735772
1876,0.5742145215931803
1877,0.5891721861442493
1878,0.5942624515836914
1879,0.6247924243747265
1880,0.6560106938583232
1881,0.6158025218843507
1882,0.6075248669616136
1883,0.6246030466369452
1884,0.6380365987816856
1885,0.6943538552574922
1886,0.8052225928724217
1887,0.8318346551211901
1888,0.8590024476467404
1889,0.8428039603482541
1890,0.7996789196350398
1891,0.7378440106410321
1892,0.6715900098145271
1893,0.6166463863583397
1894,0.5396578638572238
1895,0.5140021825069138
1896,0.5062406098852276
1897,0.5576228541208434
1898,0.6766096831277584
1899,0.8135686995225433
1900,0.9153165528175704
1901,0.9347920219375484
1902,0.9205480493078294
1903,0.8887092720146871
1904,0.7325464827172206
1905,0.5038072436558345
1906,0.3053166281613233
1907,0.16005434783203418
1908,0.23121644209743364
1909,0.3730107286202977
1910,0.4585197739349126
1911,0.5191019983560874
1912,0.4662587122914507
1913,0.3069150163565338
1914,0.13639101999637265
1915,0.15496586673673673
1916,0.3645419605372861
1917,0.5652116509720727
1918,0.7184810825988576
1919,0.8453343217898592
1920,0.9105174240893636
1921,0.8955462860317799
1922,0.9097506288099437
1923,0.9550766764903904
1924,0.9332000673673507
1925,0.9767900755561939
1926,1.037288629775877
1927,1.0931342626476979
1928,1.1966872077507082
1929,1.2446957971678718
1930,1.2495037924789083
1931,1.2769934855801326
1932,1.215663745342537
1933,1.1690666024681093
1934,1.1564156388352231
1935,1.0584179845226713
1936,1.0228335647058389
1937,0.9539823601401198
1938,0.8380683295610126
1939,0.7821178517373268
1940,0.6461519327210133
1941,0.5952746915405631
1942,0.4986041536082248
1943,0.4173174568124048
1944,0.3542524111766781
1945,0.31345181158921404
1946,0.2252245691027225
1947,0.17956655526656928
1948,0.13252699991817796
1949,0.09141059246589371
1950,0.12452783379508002
1951,0.13753076434542838
1952,0.17509201395644994
1953,0.29423514736335005
1954,0.338313554074806
1955,0.41375637353582984
1956,0.5530516974482356
1957,0.6007003371054755
1958,0.6874120288300885
1959,0.7653519119383267
1960,0.8267761923409521
1961,0.881103664883113
1962,0.978515802318994
1963,1.009125754124744
1964,1.0617533445987255
1965,1.1300426904665055
1966,1.1479582165825657
1967,1.233214358786303
1968,1.2451559482615346
1969,1.23871720221299
1970,1.2094463412720242
1971,1.1127234337309675
1972,1.0513921707936231
1973,0.961976188593769
1974,0.8323586728059518
1975,0.7512362488907666
1976,0.6875809049858111
1977,0.6666508767877256
1978,0.5904486226861614
1979,0.49580232677907055
1980,0.3851622531670566
1981,0.2986432615374237
1982,0.18884776481551527
1983,0.25800608188158225
1984,0.4165981545138126
1985,0.5810397217436323
1986,0.6755972863421539
1987,0.7336046354102767
1988,0.7089801257973402
1989,0.6657134346419978
1990,0.5340076568904497
1991,0.36667741588457003
1992,0.2235807798235707
1993,0.25518965381604314
1994,0.400963537987668
1995,0.5966426225372341
1996,0.7645169816822377
1997,0.8835672435869166
1998,0.9982760763389418
1999,0.9754433816455432
