memory,r_deg,i_deg,lag_depth,lead_depth,estimator_factory,score,n_coef,N
3,4,8,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.12064188784597256,168,9671
3,4,8,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.12839384571749138,168,9671
3,4,8,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.1393546357934372,168,9671
3,4,8,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.15339390289336305,168,9671
3,4,8,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.17264326026451515,168,9671
3,4,8,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.10584586206733726,208,9670
3,4,8,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.1116238565727436,208,9670
3,4,8,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.11927988636285887,208,9670
3,4,8,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.13449654275075731,208,9670
3,4,8,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.15391686763828313,208,9670
3,4,8,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.09641641610243182,248,9669
3,4,8,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.10186165133002133,248,9669
3,4,8,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.10763776267898308,248,9669
3,4,8,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.1187023869275182,248,9669
3,4,8,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.13864602062509568,248,9669
3,4,8,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08968921765686075,288,9668
3,4,8,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.09493888757222764,288,9668
3,4,8,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09998990829972267,288,9668
3,4,8,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10790484404143386,288,9668
3,4,8,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.12475569396317669,288,9668
3,4,8,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08577504573561348,328,9667
3,4,8,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08977902910277646,328,9667
3,4,8,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09495992241528686,328,9667
3,4,8,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10150861819429115,328,9667
3,4,8,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.11361816366262013,328,9667
3,4,8,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.11030575532882586,208,9670
3,4,8,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.11814103313627232,208,9670
3,4,8,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.12896187879296703,208,9670
3,4,8,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.1432406817463439,208,9670
3,4,8,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.16334276225861938,208,9670
3,4,8,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.09931209187718978,248,9669
3,4,8,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.10542041133343236,248,9669
3,4,8,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.113092513098474,248,9669
3,4,8,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.12704044315205912,248,9669
3,4,8,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.14661177398808184,248,9669
3,4,8,3,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.09205707678879763,288,9668
3,4,8,3,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.09770161543853603,288,9668
3,4,8,3,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.10391481915171655,288,9668
3,4,8,3,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.11411273761554773,288,9668
3,4,8,3,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.13176345685961005,288,9668
3,4,8,3,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08717686431476376,328,9667
3,4,8,3,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.09177980440591317,328,9667
3,4,8,3,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09721069066419306,328,9667
3,4,8,3,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.1050712306300884,328,9667
3,4,8,3,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.11894996809305641,328,9667
3,4,8,3,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08418831001096069,368,9666
3,4,8,3,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08764896005885892,368,9666
3,4,8,3,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09257653034238257,368,9666
3,4,8,3,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.0992605949374178,368,9666
3,4,8,3,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.10998249883481595,368,9666
3,4,8,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.10218476919476387,248,9669
3,4,8,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.11075055422975155,248,9669
3,4,8,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.12096311526076478,248,9669
3,4,8,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.13494508207997036,248,9669
3,4,8,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.15388970228507895,248,9669
3,4,8,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.09406947744213413,288,9668
3,4,8,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.10046958635445305,288,9668
3,4,8,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.10877265260845621,288,9668
3,4,8,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.12161872947155372,288,9668
3,4,8,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.138577119791565,288,9668
3,4,8,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08880701184818027,328,9667
3,4,8,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.09401564289000175,328,9667
3,4,8,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.10039563200454661,328,9667
3,4,8,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.11102082670827168,328,9667
3,4,8,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.12548779423544587,328,9667
3,4,8,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08522926850100238,368,9666
3,4,8,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08937253032014175,368,9666
3,4,8,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09456083273710218,368,9666
3,4,8,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10286805641039559,368,9666
3,4,8,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.11528863179486286,368,9666
3,4,8,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08249588095225235,408,9665
3,4,8,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.0859955770064265,408,9665
3,4,8,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09057025897236849,408,9665
3,4,8,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.09750688731856967,408,9665
3,4,8,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.10770607212162976,408,9665
3,4,8,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.09624030609327217,288,9668
3,4,8,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.10420868267138547,288,9668
3,4,8,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.11529640850530025,288,9668
3,4,8,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.12894241204418078,288,9668
3,4,8,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.1452252650162782,288,9668
3,4,8,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.09022711222908143,328,9667
3,4,8,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.09614477803727424,328,9667
3,4,8,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.10460938154109131,328,9667
3,4,8,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.11762457457821883,328,9667
3,4,8,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.13235996676592546,328,9667
3,4,8,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08633597209552245,368,9666
3,4,8,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.09113057481663923,368,9666
3,4,8,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09703204005182668,368,9666
3,4,8,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10784006582036554,368,9666
3,4,8,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.12168413087978469,368,9666
3,4,8,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08324086547293542,408,9665
3,4,8,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08743933780659945,408,9665
3,4,8,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09226988461590034,408,9665
3,4,8,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10060951134878285,408,9665
3,4,8,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.11258724152613052,408,9665
3,4,8,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08090323470890597,448,9664
3,4,8,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08451036460040799,448,9664
3,4,8,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08884273739134364,448,9664
3,4,8,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.095741605998693,448,9664
3,4,8,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.105868454071228,448,9664
3,4,9,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.13304615505215064,140,9672
3,4,9,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.14025022531909545,140,9672
3,4,9,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.15202042715622138,140,9672
3,4,9,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.16527358828864702,140,9672
3,4,9,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.18262727217413874,140,9672
3,4,9,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.11463496252224074,184,9671
3,4,9,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.12067050341217044,184,9671
3,4,9,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.12737629465126155,184,9671
3,4,9,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.14285944083331154,184,9671
3,4,9,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.15998336842487595,184,9671
3,4,9,1,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.10254815743798901,228,9670
3,4,9,1,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.10788367507162934,228,9670
3,4,9,1,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.11379692856246622,228,9670
3,4,9,1,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.12422625477761391,228,9670
3,4,9,1,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.14386773168636158,228,9670
3,4,9,1,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.09421132140076158,272,9669
3,4,9,1,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.09922481277787724,272,9669
3,4,9,1,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.10443218931926787,272,9669
3,4,9,1,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.11205196203934682,272,9669
3,4,9,1,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.12924487246670444,272,9669
3,4,9,1,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08844025826558236,316,9668
3,4,9,1,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.09293377474106351,316,9668
3,4,9,1,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09783787010406274,316,9668
3,4,9,1,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10453746161560917,316,9668
3,4,9,1,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.11725754649138656,316,9668
3,4,9,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.11980681748806601,184,9671
3,4,9,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.12685224118091223,184,9671
3,4,9,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.13713267737221224,184,9671
3,4,9,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.15224164105802993,184,9671
3,4,9,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.1718332277763345,184,9671
3,4,9,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.1052171245024131,228,9670
3,4,9,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.11096140651486325,228,9670
3,4,9,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.11777186367331402,228,9670
3,4,9,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.13236009525798845,228,9670
3,4,9,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.15334024101265858,228,9670
3,4,9,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.09563962751835028,272,9669
3,4,9,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.1011326125955442,272,9669
3,4,9,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.1068603504940169,272,9669
3,4,9,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.11689856735733205,272,9669
3,4,9,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.13720309832964492,272,9669
3,4,9,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08917881881747301,316,9668
3,4,9,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.0942008647588874,316,9668
3,4,9,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09928206558170471,316,9668
3,4,9,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10677658707215862,316,9668
3,4,9,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.12316090558799332,316,9668
3,4,9,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08526019144245592,360,9667
3,4,9,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.0892535234451149,360,9667
3,4,9,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.0942216597135458,360,9667
3,4,9,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10058461798376668,360,9667
3,4,9,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.11274661153509961,360,9667
3,4,9,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.10910732905653044,228,9670
3,4,9,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.1171422835359722,228,9670
3,4,9,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.1268756369873534,228,9670
3,4,9,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.14127242406378854,228,9670
3,4,9,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.16275352478789715,228,9670
3,4,9,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.09842617514718237,272,9669
3,4,9,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.10471115844714814,272,9669
3,4,9,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.11194766715817465,272,9669
3,4,9,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.12514144225199916,272,9669
3,4,9,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.1454116319049126,272,9669
3,4,9,3,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.09137988780808112,316,9668
3,4,9,3,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.09694574529385598,316,9668
3,4,9,3,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.10296822706241335,316,9668
3,4,9,3,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.11259484834898686,316,9668
3,4,9,3,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.13045126189612133,316,9668
3,4,9,3,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08657977120848433,360,9667
3,4,9,3,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.0911472924603465,360,9667
3,4,9,3,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.0963061630236815,360,9667
3,4,9,3,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10394336277148192,360,9667
3,4,9,3,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.11808317073136913,360,9667
3,4,9,3,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08352262112025138,404,9666
3,4,9,3,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08719432944562593,404,9666
3,4,9,3,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09178649027156623,404,9666
3,4,9,3,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.09818880115836404,404,9666
3,4,9,3,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.10939995430735144,404,9666
3,4,9,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.10073532660620917,272,9669
3,4,9,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.10970550904172023,272,9669
3,4,9,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.11969706572552649,272,9669
3,4,9,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.13277123930305823,272,9669
3,4,9,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.15260187748735188,272,9669
3,4,9,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.09283583579514001,316,9668
3,4,9,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.09962554696230844,316,9668
3,4,9,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.10763297139952317,316,9668
3,4,9,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.11981754784530917,316,9668
3,4,9,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.13735477799808068,316,9668
3,4,9,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08783265387189282,360,9667
3,4,9,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.09317823900140103,360,9667
3,4,9,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09939348173729443,360,9667
3,4,9,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10946547472198774,360,9667
3,4,9,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.12462626925375861,360,9667
3,4,9,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08434583844718643,404,9666
3,4,9,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.0887871154124474,404,9666
3,4,9,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09361701140911573,404,9666
3,4,9,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10155784910153863,404,9666
3,4,9,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.11460869353884737,404,9666
3,4,9,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.0816401568090232,448,9665
3,4,9,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08542849631775978,448,9665
3,4,9,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08980788545746372,448,9665
3,4,9,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.0963476639661023,448,9665
3,4,9,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.10702016067689966,448,9665
3,4,9,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.09452382447665143,316,9668
3,4,9,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.1027857475603776,316,9668
3,4,9,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.11401575020329835,316,9668
3,4,9,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.12704431154763726,316,9668
3,4,9,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.14373721144003587,316,9668
3,4,9,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08887163800074573,360,9667
3,4,9,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.09492013495776543,360,9667
3,4,9,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.10343562322456479,360,9667
3,4,9,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.11594136753542632,360,9667
3,4,9,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.13118290089093762,360,9667
3,4,9,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08515799876755174,404,9666
3,4,9,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.09017760641423998,404,9666
3,4,9,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09595316022942292,404,9666
3,4,9,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10626114007880233,404,9666
3,4,9,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.12080775185593591,404,9666
3,4,9,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08213954523729351,448,9665
3,4,9,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08663041514965654,448,9665
3,4,9,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09129945333899489,448,9665
3,4,9,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.09928039655559226,448,9665
3,4,9,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.1117422707803247,448,9665
3,4,9,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07979982298017597,492,9664
3,4,9,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08371074704497151,492,9664
3,4,9,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08810416020062822,492,9664
3,4,9,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.09453376274103564,492,9664
3,4,9,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.10514025680540137,492,9664
3,4,10,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.1325463654865236,152,9672
3,4,10,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.13932988610235397,152,9672
3,4,10,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.15027911662684926,152,9672
3,4,10,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.1651068865723577,152,9672
3,4,10,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.18168748870803406,152,9672
3,4,10,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.11382182294398736,200,9671
3,4,10,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.12019699821720754,200,9671
3,4,10,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.1264320463026672,200,9671
3,4,10,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.14094903270575765,200,9671
3,4,10,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.15953216282430507,200,9671
3,4,10,1,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.10167336082601125,248,9670
3,4,10,1,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.1072608824505513,248,9670
3,4,10,1,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.11324524874074214,248,9670
